customer_id,first_name,last_name,total_spent,frequency,recency,RFM_Score
508,Vance,Taylor,697.4907,1,2634.899422465358,3333.3901224653578
186,Ken,Charles,9833.6547,1,2636.899422465358,12471.554122465357
1114,Douglass,Blankenship,1951.3474,1,2636.899422465358,4589.2468224653585
1412,Adrien,Hunter,1234.9715,1,2636.899422465358,3872.870922465358
1090,Ira,Erickson,12392.9547,1,2638.899422465358,15032.854122465358
486,Valeri,Marshall,5834.135699999999,1,2638.899422465358,8474.035122465357
647,Janelle,Maldonado,1353.748,1,2638.899422465358,3993.647422465358
960,Arline,Lawson,7995.8047,1,2639.899422465358,10636.704122465359
1120,Karole,Alvarez,7159.9556999999995,1,2639.899422465358,9800.855122465357
216,Wai,Soto,4912.157,1,2639.899422465358,7553.056422465358
369,Mary,Singleton,1536.1215,1,2639.899422465358,4177.020922465358
1422,Tempie,Jacobson,7049.673,1,2640.899422465358,9691.572422465357
1065,Desiree,Branch,466.84139999999996,1,2640.899422465358,3108.7408224653577
1022,Hye,Mercer,440.99100000000004,1,2640.899422465358,3082.890422465358
1150,Keturah,Reid,7091.936699999999,1,2641.899422465358,9734.836122465356
771,Agnes,Sims,2891.7542000000003,1,2641.899422465358,5534.653622465358
1111,Caroline,Jenkins,170.991,1,2643.899422465358,2815.890422465358
292,Monty,Frost,13947.544899999999,1,2644.899422465358,16593.44432246536
548,Dori,Alvarez,1949.6365,1,2645.899422465358,4596.535922465358
1109,Gussie,Harding,1595.6657,1,2645.899422465358,4242.5651224653575
1339,Neida,King,1590.8534,1,2646.899422465358,4238.752822465358
534,Alejandro,Haney,16846.953999999998,1,2648.899422465358,19496.853422465356
826,Shay,Stephenson,3671.7054,1,2648.899422465358,6321.604822465358
1421,Edris,Barrett,17494.9405,1,2649.899422465358,20145.83992246536
1031,Tonja,Bean,8787.1297,1,2649.899422465358,11438.029122465357
900,Jule,Davenport,4298.4537,1,2649.899422465358,6949.353122465358
286,Virgil,Frost,1026.7014,1,2650.899422465358,3678.600822465358
652,Tilda,Melton,1063.8921,1,2651.899422465358,3716.791522465358
888,Coleen,Navarro,10728.4385,1,2652.899422465358,13382.337922465358
934,Ocie,Slater,7999.962999999999,1,2652.899422465358,10653.862422465358
1067,Lillia,Gillespie,4130.3445,1,2652.899422465358,6784.243922465358
1262,Brianne,Hays,3722.9829999999997,1,2652.899422465358,6376.882422465358
1221,Joy,Underwood,989.9820000000001,1,2652.899422465358,3643.881422465358
889,Lucilla,Williams,949.1727000000001,1,2652.899422465358,3603.072122465358
865,Julia,Joyner,3995.6247000000003,1,2653.899422465358,6650.524122465358
789,Tad,Gardner,2195.5747,1,2653.899422465358,4850.474122465358
720,Devin,Shaffer,1389.772,1,2653.899422465358,4044.671422465358
869,Rodrigo,Durham,1037.3715,1,2653.899422465358,3692.270922465358
1244,Trang,Hardin,5732.4652,1,2654.899422465358,8388.364622465357
708,Majorie,Glover,1899.981,1,2654.899422465358,4555.880422465358
1183,Kim,Clark,2664.9644,1,2655.899422465358,5321.863822465358
787,Malisa,Mitchell,7575.3454,1,2656.899422465358,10233.244822465358
1344,Eloisa,Tucker,3377.973,1,2658.899422465358,6037.872422465358
1379,Dorine,Thornton,2834.8444,1,2658.899422465358,5494.743822465358
757,Lamar,Greer,2511.4647000000004,1,2658.899422465358,5171.364122465358
617,Jenna,Saunders,993.2213999999999,1,2658.899422465358,3653.120822465358
1087,Willow,Gardner,2190.566,1,2659.899422465358,4851.465422465358
1414,Sonja,Walls,176.6907,1,2659.899422465358,2837.590122465358
554,Hilde,Nieves,4459.2184,1,2660.899422465358,7121.117822465358
1076,Sherise,Mercer,1619.991,1,2661.899422465358,4282.890422465358
1063,Tammy,Austin,13765.546799999998,1,2662.899422465358,16429.446222465354
1006,Marjory,Leonard,6723.0765,1,2662.899422465358,9386.975922465357
254,Cristobal,Hutchinson,1716.5529999999999,1,2662.899422465358,4380.452422465358
810,Ivelisse,Nixon,10951.5614,1,2663.899422465358,13616.460822465358
1050,Rozella,Fitzgerald,480.591,1,2663.899422465358,3145.490422465358
517,Buford,Gilbert,9044.927,1,2664.899422465358,11710.826422465358
351,Margorie,Wynn,8498.463,1,2664.899422465358,11164.362422465358
1347,Kate,Barber,6495.972,1,2664.899422465358,9161.871422465358
978,Diana,Reyes,1064.682,1,2664.899422465358,3730.5814224653577
1178,Wendie,Nash,3950.3624,1,2665.899422465358,6617.261822465358
663,Alissa,Hood,14567.157,1,2666.899422465358,17235.056422465357
936,Sherilyn,Wilcox,2411.4715,1,2668.899422465358,5081.370922465358
494,Pearl,Fox,1494.9554000000003,1,2668.899422465358,4164.854822465359
1213,Yang,Giles,5244.955,1,2669.899422465358,7915.854422465358
945,Krissy,Ochoa,4814.625499999999,1,2669.899422465358,7485.524922465357
275,Pinkie,Kirkland,11476.5364,1,2670.899422465358,14148.435822465359
598,Benito,Hendrix,9645.3834,1,2670.899422465358,12317.282822465359
1132,Parthenia,Holman,15205.9284,1,2671.899422465358,17878.82782246536
143,Janae,Doyle,3920.663,1,2672.899422465358,6594.562422465358
749,Oralia,Farley,5893.555,1,2673.899422465358,8568.454422465358
1269,Gustavo,Gamble,4204.525799999999,1,2673.899422465358,6879.425222465357
1023,Adena,Blake,19329.9492,1,2675.899422465358,22006.848622465357
334,Somer,Jordan,12663.956,1,2675.899422465358,15340.855422465358
1100,Penny,Acevedo,18670.928799999998,1,2676.899422465358,21348.828222465356
1036,Randee,Lester,700.792,1,2677.899422465358,3379.691422465358
388,Aleta,Stone,418.4907,1,2677.899422465358,3097.3901224653578
798,Alyse,Jacobson,11062.417099999999,1,2678.899422465358,13742.316522465357
912,Inocencia,Key,4949.991,1,2679.899422465358,7630.890422465358
930,Delana,Wagner,1464.2552,1,2679.899422465358,4145.1546224653575
735,Aide,Franco,2605.2824,1,2680.899422465358,5287.181822465358
1424,Lashunda,Cole,6591.976000000001,1,2681.899422465358,9274.875422465358
1009,Deangelo,Cooley,314.99100000000004,1,2681.899422465358,2997.890422465358
747,Margret,Barnett,11831.3359,1,2682.899422465358,14515.235322465358
268,Trinity,Riddle,7211.723399999999,1,2682.899422465358,9895.622822465357
1394,Genny,Fields,2615.976,1,2683.899422465358,5300.8754224653585
379,Mina,Carrillo,6671.6012,1,2685.899422465358,9358.500622465359
1317,Glady,Wells,325.4907,1,2685.899422465358,3012.3901224653578
1392,Trista,Lambert,5922.4725,1,2686.899422465358,8610.371922465358
1128,Bea,Kane,2643.2447,1,2686.899422465358,5331.144122465358
752,Lloyd,Miranda,170.991,1,2686.899422465358,2858.890422465358
1311,Whitley,Cannon,3975.2343,1,2687.899422465358,6664.133722465358
589,Jeffry,Church,1512.891,1,2687.899422465358,4201.790422465358
1382,Wynona,Douglas,16491.52,1,2688.899422465358,19181.41942246536
326,Shiela,Calderon,2768.3634,1,2689.899422465358,5459.262822465358
828,Renato,Morton,2716.7650000000003,1,2689.899422465358,5407.664422465358
1260,Phuong,Wolf,5686.5815,1,2690.899422465358,8378.480922465358
1427,Mikel,Wilkerson,351.992,1,2690.899422465358,3043.891422465358
675,Kermit,Bowman,7253.6195,1,2692.899422465358,9947.518922465359
1160,Efren,Whitfield,3110.8567000000003,1,2692.899422465358,5804.756122465358
220,Lucio,Sherman,6672.2947,1,2693.899422465358,9367.194122465358
305,Hope,Cotton,1238.5660000000003,1,2693.899422465358,3933.465422465358
1372,Renna,Williams,7021.1487,1,2694.899422465358,9717.048122465358
1327,Consuela,Romero,1599.9840000000002,1,2694.899422465358,4295.883422465358
1086,Cori,Schwartz,12400.848,1,2695.899422465358,15097.747422465358
793,Chantay,Maynard,7327.0401,1,2695.899422465358,10023.939522465358
1003,Sharell,Ross,3594.863,1,2695.899422465358,6291.762422465357
412,Dexter,Roberts,2963.9809999999998,1,2695.899422465358,5660.880422465358
1106,Jerri,Henry,1576.7820000000002,1,2695.899422465358,4273.681422465358
812,Martha,Burgess,1227.5814,1,2695.899422465358,3924.480822465358
911,Nikita,Roy,1611.0747000000001,1,2696.899422465358,4308.974122465358
453,Courtney,Wyatt,7823.944,1,2697.899422465358,10522.843422465357
225,Barbera,Riggs,7486.331399999999,1,2697.899422465358,10185.230822465357
106,Raul,Melendez,2770.9629999999997,1,2697.899422465358,5469.862422465358
596,Emelda,Dickerson,1422.4825,1,2697.899422465358,4121.381922465358
602,Delaine,Estes,799.984,1,2697.899422465358,3498.883422465358
493,Lise,Alvarado,576.7917,1,2697.899422465358,3275.6911224653577
898,Crysta,Velez,3567.561,1,2698.899422465358,6267.460422465358
198,Luis,Tyler,2749.3474,1,2698.899422465358,5449.2468224653585
182,Jenniffer,Bullock,17746.5951,1,2699.899422465358,20447.494522465357
1210,Shawnna,Frank,2705.007,1,2699.899422465358,5405.9064224653575
655,Marylyn,Browning,655.1907,1,2699.899422465358,3356.090122465358
782,Ricki,Bullock,7183.3227,1,2701.899422465358,9886.222122465359
140,Cleopatra,Tate,12909.9214,1,2702.899422465358,15613.820822465357
456,Serina,Hensley,1690.6635,1,2702.899422465358,4394.5629224653585
325,Berna,Moore,949.9905,1,2702.899422465358,3653.889922465358
189,Damian,Dawson,2069.3725,1,2703.899422465358,4774.271922465357
1439,Florrie,Little,9919.920999999998,1,2704.899422465358,12625.820422465356
460,Romelia,Myers,5440.362399999999,1,2704.899422465358,8146.261822465357
209,Jutta,Everett,1127.992,1,2704.899422465358,3833.891422465358
777,Ilda,Roberson,2379.4635,1,2706.899422465358,5087.362922465358
1134,Sherril,Alvarado,5723.7441,1,2707.899422465358,8432.643522465358
185,Morton,Lee,3290.7715,1,2707.899422465358,5999.670922465358
1270,Ciera,Webb,629.9820000000001,1,2707.899422465358,3338.881422465358
1235,Georgina,Gonzales,5417.9727,1,2708.899422465358,8127.872122465358
539,Jamika,Acevedo,269.99100000000004,1,2708.899422465358,2979.890422465358
1225,Mellisa,Griffin,10050.6281,1,2710.899422465358,12762.527522465358
1077,Heather,Perry,718.4000000000001,1,2712.899422465358,3432.299422465358
1281,Marlen,Dawson,2932.4811999999997,1,2714.899422465358,5648.380622465358
1229,Carina,Lynch,2707.8278,1,2714.899422465358,5423.727222465358
1442,Cassie,Cline,6987.2487,1,2715.899422465358,9704.148122465358
895,Elaina,Key,6929.1049,1,2715.899422465358,9646.004322465358
429,Emmett,Casey,3194.082,1,2715.899422465358,5910.981422465358
582,Soledad,Moses,3168.5541,1,2715.899422465358,5885.453522465357
1308,Shea,Howell,2319.9680000000003,1,2715.899422465358,5036.867422465359
1283,Mica,Barry,279.992,1,2715.899422465358,2996.891422465358
407,Dannette,Guerrero,7719.957,1,2716.899422465358,10437.856422465358
161,Crystle,Gilliam,4296.181500000001,1,2716.899422465358,7014.0809224653585
1273,Cheree,Hale,5122.348,1,2718.899422465358,7842.247422465358
1370,Rona,Rojas,7439.981399999999,1,2719.899422465358,10160.880822465357
588,Cherelle,Key,1052.9630000000002,1,2719.899422465358,3773.862422465358
356,Vashti,Rosario,9865.4727,1,2722.899422465358,12589.372122465358
125,Herlinda,Stone,7067.962799999998,1,2722.899422465358,9791.862222465355
837,Kellye,Campbell,6829.531,1,2722.899422465358,9553.430422465357
353,Tisa,Whitney,3196.2044,1,2722.899422465358,5920.1038224653585
1304,Tama,Berg,2966.6441999999997,1,2722.899422465358,5690.543622465358
408,Edra,Fitzgerald,2297.7575,1,2723.899422465358,5022.656922465358
290,Barry,Buckner,1467.9554000000003,1,2723.899422465358,4192.854822465359
168,Nettie,Mcdaniel,3801.6487,1,2725.899422465358,6528.548122465358
748,Oliva,Blackwell,6382.9455,1,2726.899422465358,9110.844922465358
174,Babara,Ochoa,2963.9809999999998,1,2726.899422465358,5691.880422465358
799,India,Barron,2873.9400000000005,1,2726.899422465358,5601.839422465358
1417,Jasper,Castro,557.9814,1,2726.899422465358,3285.880822465358
495,Travis,Goodman,2446.9410000000003,1,2727.899422465358,5175.840422465359
620,Eric,Hardin,2065.9827,1,2727.899422465358,4794.882122465358
1115,Lina,Meadows,3720.8885,1,2729.899422465358,6451.787922465358
1345,Arie,Hunter,1287.5737,1,2729.899422465358,4018.473122465358
1064,Patsy,Russo,1060.1721,1,2729.899422465358,3791.0715224653577
1070,Olimpia,Mays,12774.245099999998,1,2730.899422465358,15506.144522465356
266,Myung,Hooper,2681.9570000000003,1,2730.899422465358,5413.856422465358
503,Marlo,Jefferson,13242.962,1,2731.899422465358,15975.861422465357
1418,Penni,Best,4162.8555,1,2731.899422465358,6895.754922465358
1389,Ulrike,Chan,1499.382,1,2731.899422465358,4232.2814224653575
354,Tonda,Armstrong,7179.9832,1,2732.899422465358,9913.882622465357
645,Lewis,Garner,3818.2929999999997,1,2733.899422465358,6553.192422465358
590,Cyndi,Dyer,1655.0719,1,2733.899422465358,4389.971322465358
219,Darcie,Morgan,1567.173,1,2733.899422465358,4302.072422465358
485,Catherine,Miles,1635.5468,1,2734.899422465358,4371.446222465358
621,Basil,Ballard,1553.9650000000001,1,2734.899422465358,4289.864422465358
915,Beryl,Bennett,1301.4715,1,2734.899422465358,4037.370922465358
1415,Harold,O'connor,9725.8374,1,2736.899422465358,12463.736822465358
419,Krystin,Marshall,1613.3947000000003,1,2736.899422465358,4351.294122465359
723,Vicki,Wiggins,6074.048199999999,1,2738.899422465358,8813.947622465357
751,Hermila,Mckay,5498.3679999999995,1,2739.899422465358,8239.267422465357
706,Lolita,O'neill,2452.948,1,2741.899422465358,5195.847422465358
1145,Deandrea,Vega,3172.4449,1,2743.899422465358,5917.344322465358
436,Honey,Camacho,2200.8641,1,2743.899422465358,4945.763522465358
461,Effie,Jenkins,5768.2144,1,2745.899422465358,8515.113822465359
556,Vernell,Goff,1902.5629,1,2745.899422465358,4649.462322465358
1158,Vito,Pickett,6754.9376,1,2748.899422465358,9504.837022465359
1287,Victor,Pittman,2991.759,1,2748.899422465358,5741.658422465358
1423,Dollie,Cervantes,11238.6544,1,2749.899422465358,13989.553822465357
328,Bettie,Glover,8740.966,1,2749.899422465358,11491.865422465358
687,Cecilia,Camacho,7971.2261,1,2749.899422465358,10722.125522465358
1190,Romeo,Steele,4922.9485,1,2749.899422465358,7673.847922465358
400,Alfredo,Dodson,4766.8345,1,2749.899422465358,7517.733922465358
1123,Raphael,O'neil,2509.946,1,2749.899422465358,5260.845422465358
1266,Myrl,Gay,2474.9727,1,2750.899422465358,5226.872122465358
1092,Lavinia,Cotton,753.5840000000001,1,2750.899422465358,3505.4834224653578
238,Cindi,Larson,20177.7457,1,2751.899422465358,22930.645122465357
511,Julienne,Moody,1277.9660000000001,1,2751.899422465358,4030.8654224653583
270,Claudio,Wise,3646.9826999999996,1,2752.899422465358,6400.8821224653575
836,Corinna,Adams,9161.946,1,2753.899422465358,11916.845422465358
1426,Londa,Gould,6782.336799999999,1,2753.899422465358,9537.236222465357
1403,Mila,Moody,12595.073,1,2754.899422465358,15350.972422465358
1323,Ebony,Cotton,2333.3559999999998,1,2754.899422465358,5089.255422465358
248,Cecelia,Gill,1101.683,1,2754.899422465358,3857.582422465358
389,Leif,Short,877.9812,1,2755.899422465358,3634.880622465358
404,Augustus,Steele,519.984,1,2755.899422465358,3276.883422465358
457,Jeni,Farley,377.982,1,2755.899422465358,3134.881422465358
1432,Zona,Cameron,2696.9907,1,2756.899422465358,5454.890122465358
570,Marissa,Summers,1556.7828,1,2756.899422465358,4314.682222465358
1276,Shona,Mcmillan,6089.983,1,2757.899422465358,8848.882422465358
1390,Genoveva,Lloyd,5333.335,1,2757.899422465358,8092.234422465358
650,Rita,Bailey,2701.1742,1,2757.899422465358,5460.073622465357
880,Phebe,Turner,11120.3254,1,2758.899422465358,13880.224822465358
611,Ashleigh,Frank,5219.982,1,2758.899422465358,7979.881422465358
722,Camila,Carroll,3292.0046,1,2758.899422465358,6051.904022465358
1184,Annabelle,Hebert,3287.322,1,2758.899422465358,6047.221422465358
339,Tamela,Harrell,17479.957000000002,1,2759.899422465358,20240.85642246536
867,Rosalva,Hamilton,10529.963,1,2759.899422465358,13290.862422465358
142,Nicholas,Vazquez,5224.9905,1,2759.899422465358,7985.889922465358
355,Arvilla,Weiss,3015.9718999999996,1,2759.899422465358,5776.8713224653575
658,Nicki,Larson,557.9814,1,2759.899422465358,3318.880822465358
278,Myesha,Burgess,5226.6626,1,2760.899422465358,7988.562022465358
618,Skye,Pope,3159.926,1,2760.899422465358,5921.825422465357
525,Andreas,Mayer,18114.9309,1,2761.899422465358,20877.830322465357
167,Loreta,Johnston,14172.218499999999,1,2761.899422465358,16935.117922465357
537,Carter,Bentley,4318.0054,1,2762.899422465358,7081.904822465358
1025,Daphine,Willis,927.9840000000002,1,2762.899422465358,3691.8834224653583
736,Genny,Hensley,4507.6134,1,2763.899422465358,7272.512822465358
585,Chasidy,Webster,959.984,1,2763.899422465358,3724.883422465358
129,Walton,Dejesus,3011.4809999999998,1,2764.899422465358,5777.380422465358
1407,Hugh,Craft,1856.0750000000003,1,2764.899422465358,4621.974422465359
265,Mellisa,Farley,1096.1817,1,2765.899422465358,3863.081122465358
631,Tressa,Weiss,6749.973399999999,1,2768.899422465358,9519.872822465357
909,Alita,Salinas,2099.9637000000002,1,2768.899422465358,4869.863122465358
804,Douglas,Richards,417.9905,1,2768.899422465358,3187.889922465358
1224,Abram,Copeland,24607.0261,1,2770.899422465358,27378.925522465357
472,Myron,Ruiz,7350.4645,1,2770.899422465358,10122.363922465358
957,Stephen,Vega,912.2729999999999,1,2770.899422465358,3684.172422465358
1438,Lee,Dunn,12980.938699999999,1,2772.899422465358,15754.838122465357
1316,Conrad,Mueller,5925.474700000001,1,2773.899422465358,8700.374122465359
628,Ehtel,Cobb,3105.9644,1,2775.899422465358,5882.863822465358
769,Agatha,Melton,1258.972,1,2775.899422465358,4035.8714224653577
656,Romana,Barnes,1094.9750000000001,1,2775.899422465358,3871.8744224653583
242,Rutha,Howell,7143.6644,1,2776.899422465358,9921.563822465358
966,Novella,Patel,5107.863799999999,1,2776.899422465358,7885.763222465357
781,Tajuana,Riddle,4205.981699999999,1,2776.899422465358,6983.881122465357
881,Chloe,Patel,1367.0907,1,2777.899422465358,4145.990122465358
215,Judith,Finley,4397.9639,1,2778.899422465358,7177.863322465358
1068,Doris,Kaufman,3167.9562,1,2778.899422465358,5947.8556224653585
718,Luciana,Mcgee,167.99200000000002,1,2778.899422465358,2947.891422465358
519,Rudolf,Gilliam,2747.2395,1,2779.899422465358,5528.138922465358
699,Zella,Fernandez,1422.963,1,2779.899422465358,4203.862422465358
887,Graig,Cannon,4369.3445,1,2780.899422465358,7151.243922465358
342,Cassondra,Pruitt,269.99100000000004,1,2780.899422465358,3051.890422465358
402,Kerrie,Morton,2282.965,1,2781.899422465358,5065.864422465358
1020,Lorraine,Marks,14141.339399999999,1,2783.899422465358,16926.238822465355
609,Eliana,Reese,11035.847999999998,1,2783.899422465358,13820.747422465356
877,Janine,Manning,7783.421899999999,1,2783.899422465358,10568.321322465357
179,Deane,Sears,5887.3423999999995,1,2784.899422465358,8673.241822465357
345,Mi,Gray,9728.9827,1,2785.899422465358,12515.882122465358
1278,Loan,Graham,2228.2451,1,2785.899422465358,5015.144522465358
971,Samual,Warner,15876.4261,1,2786.899422465358,18664.32552246536
352,Josef,Greer,5925.560100000001,1,2786.899422465358,8713.459522465359
605,Renita,Henry,5442.0740000000005,1,2786.899422465358,8229.973422465358
376,Elanor,Patrick,2136.531,1,2787.899422465358,4925.430422465358
857,Inga,Koch,418.4907,1,2788.899422465358,3208.3901224653578
1293,Sally,Kinney,1285.9717,1,2790.899422465358,4077.871122465358
1320,Obdulia,Barber,543.984,1,2790.899422465358,3335.883422465358
651,Laure,Pena,16890.1469,1,2791.899422465358,19683.046322465358
384,Aimee,Merritt,8096.4455,1,2791.899422465358,10889.344922465358
171,Miriam,Baker,3723.8275000000003,1,2791.899422465358,6516.726922465358
1038,Garry,Juarez,1805.9660000000001,1,2792.899422465358,4599.865422465358
830,Edmund,Gaines,989.9820000000001,1,2792.899422465358,3783.881422465358
1195,Chantell,Bridges,11993.972,1,2793.899422465358,14788.871422465358
1396,Delma,Bailey,5984.981,1,2793.899422465358,8779.880422465358
871,Erlinda,Humphrey,11588.647399999998,1,2795.899422465358,14385.546822465356
507,Sheree,Pena,3022.8714999999997,1,2795.899422465358,5819.770922465357
196,Edythe,Valencia,10949.946799999998,1,2797.899422465358,13748.846222465356
1024,Coleman,Boyd,6412.5547,1,2798.899422465358,9212.454122465359
1206,Mercy,Brown,6239.278700000001,1,2798.899422465358,9039.178122465359
214,Ross,Pugh,3032.7401,1,2798.899422465358,5832.639522465358
784,Debbra,Jacobson,1194.2817,1,2800.899422465358,3996.181122465358
386,Nelle,Beck,4012.6457,1,2801.899422465358,6815.545122465358
1046,Dane,Mcdaniel,2205.7557,1,2801.899422465358,5008.655122465358
661,Trena,Hudson,9287.9439,1,2802.899422465358,12091.843322465358
394,Virgen,Clemons,7184.972399999999,1,2803.899422465358,9989.871822465357
829,Marcy,Rodriguez,845.9820000000001,1,2803.899422465358,3650.881422465358
358,Kandace,Giles,3247.2480000000005,1,2804.899422465358,6053.147422465358
844,Felica,Munoz,10186.628499999999,1,2805.899422465358,12993.527922465357
1416,Miranda,Kennedy,3254.9906999999994,1,2805.899422465358,6061.890122465357
868,Domingo,Casey,1311.2907,1,2805.899422465358,4118.1901224653575
1410,Lurlene,Finch,1829.6654999999998,1,2807.899422465358,4638.564922465358
974,Marcell,Barrett,1197.0725,1,2807.899422465358,4005.971922465358
902,Elease,Dejesus,1217.2640000000001,1,2808.899422465358,4027.163422465358
446,Nathanael,Bradley,377.982,1,2808.899422465358,3187.881422465358
473,Lashawna,Richardson,11596.428899999999,1,2809.899422465358,14407.328322465357
1230,Jesus,Burch,7063.463899999999,1,2809.899422465358,9874.363322465357
1177,Charlesetta,Soto,3302.1734,1,2809.899422465358,6113.072822465358
162,Kam,Wilder,4094.8481,1,2811.899422465358,6907.747522465358
644,Valentin,Mclaughlin,4001.9184,1,2811.899422465358,6814.817822465358
1402,Sandee,Alvarado,799.9920000000001,1,2812.899422465358,3613.891422465358
477,Arminda,Weber,1044.981,1,2813.899422465358,3859.8804224653577
775,Kermit,Hyde,908.0760000000001,1,2814.899422465358,3723.975422465358
177,Carissa,Foreman,170.991,1,2814.899422465358,2986.890422465358
883,Gilberte,Duke,13107.441,1,2815.899422465358,15924.340422465359
1139,Gabriella,Jones,999.4825000000001,1,2816.899422465358,3817.381922465358
1346,Sanora,Webster,3442.8135,1,2817.899422465358,6261.712922465358
776,Angelique,Merrill,333.59200000000004,1,2817.899422465358,3152.491422465358
329,Marilyn,Frank,9499.981,1,2818.899422465358,12319.880422465358
597,Rudolf,Moran,4017.4401,1,2818.899422465358,6837.339522465358
715,Larae,Carney,10187.945099999999,1,2819.899422465358,13008.844522465357
662,Loraine,Sykes,3960.4315000000006,1,2819.899422465358,6781.3309224653585
1436,Macie,Ayers,9334.509399999999,1,2820.899422465358,12156.408822465357
1059,Season,Harvey,3185.9454,1,2820.899422465358,6007.844822465358
1332,Novella,Ross,12307.9627,1,2821.899422465358,15130.862122465358
372,Collene,Roman,6578.9654,1,2821.899422465358,9401.864822465359
428,Hipolito,Padilla,5062.3384,1,2821.899422465358,7885.237822465358
1133,Dung,King,4115.9724,1,2821.899422465358,6938.871822465358
1395,Eliseo,Knight,5220.4734,1,2822.899422465358,8044.372822465358
948,Siobhan,Lang,6793.9655,1,2823.899422465358,9618.864922465358
940,Marina,Hinton,1885.8839,1,2823.899422465358,4710.783322465358
455,Sherita,Cherry,719.984,1,2823.899422465358,3544.883422465358
890,Rosanne,George,3750.8731999999995,1,2824.899422465358,6576.772622465358
406,Kerrie,O'neill,1139.981,1,2824.899422465358,3965.8804224653577
1215,Karl,Stephens,5745.955199999999,1,2825.899422465358,8572.854622465358
431,Luciano,Marsh,1999.3494,1,2825.899422465358,4826.248822465358
1000,Shiloh,Reeves,1950.5750000000003,1,2825.899422465358,4777.474422465359
246,Dionne,Norris,6261.957399999999,1,2827.899422465358,9090.856822465357
674,Ira,Moore,1402.7740000000001,1,2827.899422465358,4231.673422465358
666,Brittni,Green,8570.966499999999,1,2829.899422465358,11401.865922465357
993,Giovanna,Jefferson,377.982,1,2829.899422465358,3208.881422465358
415,Gwendolyn,Miller,11349.9574,1,2830.899422465358,14181.856822465357
294,Clementina,Sargent,1208.4825,1,2830.899422465358,4040.381922465358
1181,Agustina,Lawrence,2283.8072,1,2831.899422465358,5116.706622465358
725,Carola,Mcpherson,396.1405,1,2831.899422465358,3229.039922465358
1319,Claris,Santiago,5231.8529,1,2832.899422465358,8065.752322465358
301,Annett,Garrett,4156.6929,1,2832.899422465358,6990.592322465358
221,Clementine,Mooney,199.99200000000002,1,2832.899422465358,3033.891422465358
1251,Nanette,Roman,2259.3407,1,2833.899422465358,5094.240122465359
811,Shanti,Johnston,1863.966,1,2833.899422465358,4698.865422465358
629,Evelina,Byrd,1754.1460000000002,1,2834.899422465358,4590.045422465359
153,Laraine,Robbins,17068.4922,2,2835.899422465358,19906.39162246536
524,Larraine,Horn,5017.855100000001,1,2835.899422465358,7854.754522465359
1164,Patrina,Tanner,4539.974,1,2835.899422465358,7376.873422465358
1203,Georgeann,Rojas,3818.2124000000003,1,2835.899422465358,6655.111822465358
315,Justina,Jenkins,2258.1214999999997,1,2836.899422465358,5096.020922465357
1222,Geraldine,O'donnell,1441.165,1,2836.899422465358,4279.064422465358
1148,Lenore,Valdez,8009.032099999999,1,2837.899422465358,10847.931522465358
234,Winfred,Harris,3804.9214,1,2837.899422465358,6643.820822465358
95,Letitia,Franco,12433.4557,1,2838.899422465358,15273.355122465358
420,Vince,Schneider,8204.530200000001,1,2838.899422465358,11044.429622465359
340,Yanira,Bradshaw,9157.756,1,2839.899422465358,11998.655422465357
1105,Armando,Black,2843.0733999999998,1,2839.899422465358,5683.972822465357
607,Paul,Lester,17580.7168,1,2840.899422465358,20422.616222465356
1057,Conchita,Boone,5851.9257,1,2840.899422465358,8693.825122465358
619,Ana,Palmer,4100.4359,1,2841.899422465358,6943.335322465358
374,Candelaria,Coffey,14735.4152,1,2843.899422465358,17580.314622465357
863,Shonta,Preston,5801.933999999999,1,2844.899422465358,8647.833422465357
653,Florencio,Davenport,3191.9524999999994,1,2844.899422465358,6037.851922465357
992,Chere,Alston,1139.962,1,2844.899422465358,3985.861422465358
154,Jenise,Preston,751.984,1,2844.899422465358,3597.883422465358
479,Gertha,Mejia,8109.950500000001,1,2845.899422465358,10956.849922465359
432,Julius,Holt,3489.9734000000003,1,2847.899422465358,6338.872822465359
1015,Nichelle,Rosario,6824.972399999999,1,2848.899422465358,9674.871822465357
772,Latricia,Lindsey,1174.5654,1,2848.899422465358,4024.464822465358
700,Collene,Knox,12541.763399999998,1,2849.899422465358,15392.662822465356
794,Donette,Mccarthy,9274.9654,1,2849.899422465358,12125.864822465357
1363,Nestor,Haynes,1860.5825,1,2849.899422465358,4711.481922465358
249,Magda,Eaton,723.8905,1,2849.899422465358,3574.789922465358
430,Kandi,Mcneil,1847.0647,1,2851.899422465358,4699.964122465358
1343,Jama,Rodriquez,1818.4545,1,2851.899422465358,4671.353922465358
1018,Carita,Salinas,10792.247,1,2852.899422465358,13646.146422465357
367,Blanca,Hooper,6602.950500000001,1,2852.899422465358,9456.849922465359
1298,Trudy,Riddle,4214.9468,1,2852.899422465358,7068.846222465358
592,Joni,Lee,422.99100000000004,1,2852.899422465358,3276.890422465358
496,Shu,Mays,8056.768,1,2854.899422465358,10912.667422465358
490,Yu,Mcdonald,6804.9580000000005,1,2854.899422465358,9660.857422465358
690,Yevette,Elliott,12104.786,1,2855.899422465358,14961.685422465358
968,Jonna,Brown,1394.9906999999998,1,2855.899422465358,4251.890122465358
