customer_id,first_name,last_name,city,state,product_name,purchase_count
266,Myung,Hooper,Elmont,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
266,Myung,Hooper,Elmont,NY,Electra Amsterdam Fashion 7i Ladies' - 2017,1
266,Myung,Hooper,Elmont,NY,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1
267,Angelina,Lloyd,Apple Valley,CA,Electra Townie Original 7D EQ - 2016,1
267,Angelina,Lloyd,Apple Valley,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
268,Trinity,Riddle,Ballston Spa,NY,Pure Cycles Vine 8-Speed - 2016,1
268,Trinity,Riddle,Ballston Spa,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,1
268,Trinity,Riddle,Ballston Spa,NY,Electra Amsterdam Original 3i - 2015/2017,1
268,Trinity,Riddle,Ballston Spa,NY,Sun Bicycles Brickell Tandem CB - 2017,1
269,Barton,Crosby,Bellmore,NY,Trek Conduit+ - 2016,1
269,Barton,Crosby,Bellmore,NY,Electra Cruiser 1 (24-Inch) - 2016,1
269,Barton,Crosby,Bellmore,NY,Sun Bicycles Cruz 3 - 2017,1
269,Barton,Crosby,Bellmore,NY,Sun Bicycles Cruz 3 - Women's - 2017,1
270,Claudio,Wise,Kingston,NY,Trek Boone Race Shop Limited - 2017,1
270,Claudio,Wise,Kingston,NY,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1
271,Katheleen,Marks,Longview,TX,Electra Townie Original 21D - 2016,1
272,Deja,Chaney,Jamaica,NY,Trek Fuel EX 8 29 - 2016,1
272,Deja,Chaney,Jamaica,NY,Trek Remedy 29 Carbon Frameset - 2016,1
272,Deja,Chaney,Jamaica,NY,Surly Straggler 650b - 2016,1
272,Deja,Chaney,Jamaica,NY,Electra Cruiser 1 (24-Inch) - 2016,1
272,Deja,Chaney,Jamaica,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
273,Queenie,Vance,Ozone Park,NY,Electra Townie Original 7D EQ - Women's - 2016,1
273,Queenie,Vance,Ozone Park,NY,Surly Big Dummy Frameset - 2017,1
273,Queenie,Vance,Ozone Park,NY,Electra Amsterdam Original 3i - 2015/2017,1
274,Josh,Shaw,Hopewell Junction,NY,Trek Remedy 29 Carbon Frameset - 2016,1
274,Josh,Shaw,Hopewell Junction,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
274,Josh,Shaw,Hopewell Junction,NY,Pure Cycles Vine 8-Speed - 2016,1
274,Josh,Shaw,Hopewell Junction,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1
274,Josh,Shaw,Hopewell Junction,NY,Electra Townie Original 7D EQ - 2016,1
275,Pinkie,Kirkland,San Angelo,TX,Ritchey Timberwolf Frameset - 2016,1
275,Pinkie,Kirkland,San Angelo,TX,Surly Ice Cream Truck Frameset - 2016,1
275,Pinkie,Kirkland,San Angelo,TX,Trek Slash 8 27.5 - 2016,1
275,Pinkie,Kirkland,San Angelo,TX,Haro SR 1.2 - 2017,1
275,Pinkie,Kirkland,San Angelo,TX,Sun Bicycles Cruz 7 - Women's - 2017,1
276,Lavette,Wright,Ronkonkoma,NY,Trek Conduit+ - 2016,1
276,Lavette,Wright,Ronkonkoma,NY,Electra Moto 1 - 2016,1
276,Lavette,Wright,Ronkonkoma,NY,Electra Cruiser 1 (24-Inch) - 2016,1
276,Lavette,Wright,Ronkonkoma,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1
277,Mark,Garrett,Monroe,NY,Heller Shagamaw Frame - 2016,1
277,Mark,Garrett,Monroe,NY,Electra Moto 1 - 2016,1
277,Mark,Garrett,Monroe,NY,Electra Townie Original 7D - 2015/2016,1
278,Myesha,Burgess,Campbell,CA,Trek Farley Alloy Frameset - 2017,1
278,Myesha,Burgess,Campbell,CA,Trek Fuel EX 5 27.5 Plus - 2017,1
278,Myesha,Burgess,Campbell,CA,Haro SR 1.1 - 2017,1
279,Justina,Long,South El Monte,CA,Surly Big Dummy Frameset - 2017,1
279,Justina,Long,South El Monte,CA,Trek Boone 7 - 2017,1
279,Justina,Long,South El Monte,CA,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1
279,Justina,Long,South El Monte,CA,Sun Bicycles Streamway 3 - 2017,1
280,Brenda,Tate,San Angelo,TX,Trek Slash 8 27.5 - 2016,1
280,Brenda,Tate,San Angelo,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
280,Brenda,Tate,San Angelo,TX,Pure Cycles Vine 8-Speed - 2016,1
280,Brenda,Tate,San Angelo,TX,Electra Townie Original 21D - 2016,1
281,Rayna,Perry,Ozone Park,NY,Surly Straggler - 2016,1
281,Rayna,Perry,Ozone Park,NY,Surly Straggler 650b - 2016,1
282,Randolph,Chase,San Lorenzo,CA,Trek Slash 8 27.5 - 2016,1
282,Randolph,Chase,San Lorenzo,CA,Electra Cruiser 1 (24-Inch) - 2016,1
282,Randolph,Chase,San Lorenzo,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
282,Randolph,Chase,San Lorenzo,CA,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1
282,Randolph,Chase,San Lorenzo,CA,Electra Townie Original 21D - 2016,1
283,Jaimee,Day,Poughkeepsie,NY,Electra Cruiser 1 (24-Inch) - 2016,1
283,Jaimee,Day,Poughkeepsie,NY,Electra Townie Original 7D - 2015/2016,1
284,Susann,Bass,Commack,NY,Sun Bicycles Biscayne Tandem CB - 2017,1
284,Susann,Bass,Commack,NY,Haro Shredder 20 Girls - 2017,1
285,Leola,Gould,Astoria,NY,Electra Amsterdam Original 3i - 2015/2017,1
286,Virgil,Frost,Levittown,NY,Sun Bicycles Streamway 3 - 2017,1
287,Mireille,Puckett,Oxnard,CA,Trek Girl's Kickster - 2017,1
287,Mireille,Puckett,Oxnard,CA,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1
287,Mireille,Puckett,Oxnard,CA,Sun Bicycles Cruz 7 - Women's - 2017,1
287,Mireille,Puckett,Oxnard,CA,Electra Daydreamer 3i Ladies' - 2018,1
288,Keturah,Massey,Banning,CA,Ritchey Timberwolf Frameset - 2016,1
288,Keturah,Massey,Banning,CA,Surly Wednesday Frameset - 2016,1
288,Keturah,Massey,Banning,CA,Surly Ice Cream Truck Frameset - 2016,1
288,Keturah,Massey,Banning,CA,Electra Townie Original 21D - 2016,1
288,Keturah,Massey,Banning,CA,Electra Townie Original 7D EQ - Women's - 2016,1
289,Charmain,Webster,Richardson,TX,Trek Slash 8 27.5 - 2016,1
289,Charmain,Webster,Richardson,TX,Trek Fuel EX 9.8 29 - 2017,1
289,Charmain,Webster,Richardson,TX,Trek Domane SLR 6 Disc - 2017,1
290,Barry,Buckner,Centereach,NY,"Electra Girl's Hawaii 1 16"" - 2017",1
290,Barry,Buckner,Centereach,NY,Trek Precaliber 24 (21-Speed) - Girls - 2017,1
290,Barry,Buckner,Centereach,NY,Electra Savannah 3i (20-inch) - Girl's - 2017,1
291,Boyce,Burks,Sunnyside,NY,Pure Cycles Vine 8-Speed - 2016,1
291,Boyce,Burks,Sunnyside,NY,Pure Cycles William 3-Speed - 2016,1
291,Boyce,Burks,Sunnyside,NY,Trek Farley Alloy Frameset - 2017,1
291,Boyce,Burks,Sunnyside,NY,Trek Precaliber 16 Boys - 2017,1
292,Monty,Frost,Hempstead,NY,Surly Wednesday Frameset - 2016,1
292,Monty,Frost,Hempstead,NY,Trek Conduit+ - 2016,1
292,Monty,Frost,Hempstead,NY,Electra Townie Original 7D EQ - Women's - 2016,1
292,Monty,Frost,Hempstead,NY,Trek Madone 9.2 - 2017,1
292,Monty,Frost,Hempstead,NY,Sun Bicycles Lil Bolt Type-R - 2017,1
293,Tiny,French,Plainview,NY,Trek Emonda SL 6 Disc - 2018,1
293,Tiny,French,Plainview,NY,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,1
294,Clementina,Sargent,Rome,NY,Surly Ogre Frameset - 2017,1
294,Clementina,Sargent,Rome,NY,Sun Bicycles Biscayne Tandem 7 - 2017,1
295,Danny,Kim,South Ozone Park,NY,Surly Karate Monkey 27.5+ Frameset - 2017,1
295,Danny,Kim,South Ozone Park,NY,Trek Stache 5 - 2017,1
295,Danny,Kim,South Ozone Park,NY,Trek Fuel EX 5 27.5 Plus - 2017,1
295,Danny,Kim,South Ozone Park,NY,Trek Emonda S 5 - 2017,1
295,Danny,Kim,South Ozone Park,NY,Sun Bicycles ElectroLite - 2017,1
296,Sophia,Mcmillan,Uniondale,NY,Electra Straight 8 3i (20-inch) - Boy's - 2017,1
296,Sophia,Mcmillan,Uniondale,NY,Trek Domane ALR Frameset - 2018,1
296,Sophia,Mcmillan,Uniondale,NY,Trek Crockett 7 Disc - 2018,1
296,Sophia,Mcmillan,Uniondale,NY,Electra Koa 3i Ladies' - 2018,1
296,Sophia,Mcmillan,Uniondale,NY,Electra Townie Original 21D - 2018,1
297,Christia,Carson,Helotes,TX,Pure Cycles William 3-Speed - 2016,1
297,Christia,Carson,Helotes,TX,Trek Emonda S 4 - 2017,1
298,Jennie,Middleton,Upland,CA,Trek Slash 8 27.5 - 2016,1
298,Jennie,Middleton,Upland,CA,Trek Remedy 29 Carbon Frameset - 2016,1
298,Jennie,Middleton,Upland,CA,Electra Cruiser 1 (24-Inch) - 2016,1
298,Jennie,Middleton,Upland,CA,Electra Townie Original 21D - 2016,1
299,Jame,Riggs,Bay Shore,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
299,Jame,Riggs,Bay Shore,NY,Electra Townie Original 7D EQ - 2016,1
299,Jame,Riggs,Bay Shore,NY,Electra Townie Original 21D - 2016,1
300,Rayford,Simon,Mountain View,CA,Electra Moto 3i - 2018,1
301,Annett,Garrett,Scarsdale,NY,Trek Emonda S 4 - 2017,1
301,Annett,Garrett,Scarsdale,NY,Haro Downtown 16 - 2017,1
301,Annett,Garrett,Scarsdale,NY,Sun Bicycles Streamway 7 - 2017,1
302,Hayden,Cross,Apple Valley,CA,Sun Bicycles Lil Kitt'n - 2017,1
302,Hayden,Cross,Apple Valley,CA,Electra Townie Original 7D - 2017,1
303,Rolanda,Larsen,Woodhaven,NY,Surly Straggler - 2016,1
303,Rolanda,Larsen,Woodhaven,NY,Surly Big Dummy Frameset - 2017,1
303,Rolanda,Larsen,Woodhaven,NY,Electra Amsterdam Original 3i - 2015/2017,1
303,Rolanda,Larsen,Woodhaven,NY,Haro Shredder Pro 20 - 2017,1
304,Jayme,Zamora,Springfield Gardens,NY,Electra Cruiser 1 (24-Inch) - 2016,1
305,Hope,Cotton,Redondo Beach,CA,Electra Townie Original 7D - 2017,1
305,Hope,Cotton,Redondo Beach,CA,Sun Bicycles Revolutions 24 - 2017,1
305,Hope,Cotton,Redondo Beach,CA,Electra Cruiser Lux 1 - 2017,1
306,Vikki,Erickson,Kingston,NY,Surly Wednesday Frameset - 2016,1
306,Vikki,Erickson,Kingston,NY,Trek Conduit+ - 2016,1
306,Vikki,Erickson,Kingston,NY,Surly Straggler 650b - 2016,1
307,Fransisca,Nicholson,Glendora,CA,Trek Conduit+ - 2016,1
307,Fransisca,Nicholson,Glendora,CA,Electra Cruiser 1 (24-Inch) - 2016,1
308,Mazie,Fernandez,Webster,NY,Surly Ogre Frameset - 2017,1
308,Mazie,Fernandez,Webster,NY,Trek Boone 7 Disc - 2018,1
308,Mazie,Fernandez,Webster,NY,Electra Townie Commute Go! Ladies' - 2018,1
308,Mazie,Fernandez,Webster,NY,Electra Townie Balloon 3i EQ - 2017/2018,1
309,Anderson,Martin,Canandaigua,NY,Surly Straggler 650b - 2016,1
309,Anderson,Martin,Canandaigua,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
309,Anderson,Martin,Canandaigua,NY,Electra Townie Original 7D EQ - 2016,1
310,Gilberto,Parsons,Middle Village,NY,Trek Fuel EX 8 29 - 2016,1
310,Gilberto,Parsons,Middle Village,NY,Surly Big Dummy Frameset - 2017,1
310,Gilberto,Parsons,Middle Village,NY,Trek Super Commuter+ 7 - 2018,1
311,Charise,Burt,Fresno,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
311,Charise,Burt,Fresno,CA,Electra Townie Original 7D EQ - Women's - 2016,1
311,Charise,Burt,Fresno,CA,Sun Bicycles Revolutions 24 - Girl's - 2017,1
312,Cameron,Carroll,Longview,TX,Trek Domane ALR 5 Gravel - 2018,1
312,Cameron,Carroll,Longview,TX,Trek Domane SL 5 Disc - 2018,1
313,Melani,Jarvis,Maspeth,NY,Trek Conduit+ - 2016,1
313,Melani,Jarvis,Maspeth,NY,Electra Townie Original 7D EQ - 2016,1
313,Melani,Jarvis,Maspeth,NY,Pure Cycles William 3-Speed - 2016,1
313,Melani,Jarvis,Maspeth,NY,Electra Townie Original 7D EQ - Women's - 2016,1
314,Javier,Nichols,Rowlett,TX,Trek Fuel EX 8 29 - 2016,1
314,Javier,Nichols,Rowlett,TX,Trek Remedy 29 Carbon Frameset - 2016,1
314,Javier,Nichols,Rowlett,TX,Electra Cruiser 1 (24-Inch) - 2016,1
314,Javier,Nichols,Rowlett,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
315,Justina,Jenkins,Baldwin,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,1
315,Justina,Jenkins,Baldwin,NY,Pure Cycles William 3-Speed - 2016,1
315,Justina,Jenkins,Baldwin,NY,Haro Downtown 16 - 2017,1
315,Justina,Jenkins,Baldwin,NY,Electra Moto 3i (20-inch) - Boy's - 2017,1
316,Hortencia,Graham,Euless,TX,Trek Fuel EX 8 29 - 2016,1
316,Hortencia,Graham,Euless,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
316,Hortencia,Graham,Euless,TX,Electra Townie Original 21D - 2016,1
317,Christia,Wilkins,Woodside,NY,Electra Moto 1 - 2016,1
317,Christia,Wilkins,Woodside,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1
318,Eliz,Whitney,Fullerton,CA,Trek Farley Alloy Frameset - 2017,1
318,Eliz,Whitney,Fullerton,CA,Haro Shredder Pro 20 - 2017,1
318,Eliz,Whitney,Fullerton,CA,Sun Bicycles Cruz 7 - Women's - 2017,1
319,Justin,Newton,Apple Valley,CA,Ritchey Timberwolf Frameset - 2016,1
319,Justin,Newton,Apple Valley,CA,Electra Townie Original 21D - 2016,1
319,Justin,Newton,Apple Valley,CA,Electra Townie Original 7D EQ - 2016,1
320,Aron,Wiggins,Oceanside,NY,Trek Silque SLR 7 Women's - 2017,1
320,Aron,Wiggins,Oceanside,NY,Sun Bicycles Drifter 7 - Women's - 2017,1
321,Chere,Hardin,Brooklyn,NY,Electra Townie Original 21D - 2016,1
321,Chere,Hardin,Brooklyn,NY,Pure Cycles Vine 8-Speed - 2016,1
321,Chere,Hardin,Brooklyn,NY,Electra Cruiser 1 (24-Inch) - 2016,1
322,Merideth,Preston,Poughkeepsie,NY,Electra Townie Original 7D EQ - Women's - 2016,1
322,Merideth,Preston,Poughkeepsie,NY,Haro Flightline Two 26 Plus - 2017,1
322,Merideth,Preston,Poughkeepsie,NY,Trek Domane SLR 6 Disc - 2017,1
323,Jeniffer,Slater,Schenectady,NY,Electra Townie Commute Go! - 2018,1
324,Laureen,Paul,Bellmore,NY,Surly Wednesday Frameset - 2016,1
324,Laureen,Paul,Bellmore,NY,Electra Moto 1 - 2016,1
324,Laureen,Paul,Bellmore,NY,Pure Cycles Vine 8-Speed - 2016,1
325,Berna,Moore,Bronx,NY,Surly Wednesday Frameset - 2016,1
326,Shiela,Calderon,Rocklin,CA,Pure Cycles Vine 8-Speed - 2016,1
326,Shiela,Calderon,Rocklin,CA,Haro SR 1.2 - 2017,1
326,Shiela,Calderon,Rocklin,CA,Trek Precaliber 16 Girls - 2017,1
327,Sharie,Alvarez,New York,NY,Surly Ice Cream Truck Frameset - 2016,1
327,Sharie,Alvarez,New York,NY,Surly Straggler - 2016,1
327,Sharie,Alvarez,New York,NY,Electra Cruiser 1 (24-Inch) - 2016,1
327,Sharie,Alvarez,New York,NY,Electra Townie Original 7D EQ - 2016,1
327,Sharie,Alvarez,New York,NY,Pure Cycles Vine 8-Speed - 2016,1
328,Bettie,Glover,Euless,TX,Trek Conduit+ - 2016,1
328,Bettie,Glover,Euless,TX,Trek Domane SL 6 - 2017,1
328,Bettie,Glover,Euless,TX,Electra Townie Original 7D - 2017,1
329,Marilyn,Frank,Port Chester,NY,Trek Powerfly 8 FS Plus - 2017,1
330,Sheba,Knapp,Woodside,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
330,Sheba,Knapp,Woodside,NY,Trek Domane S 6 - 2017,1
330,Sheba,Knapp,Woodside,NY,Trek Emonda ALR 6 - 2018,1
330,Sheba,Knapp,Woodside,NY,Electra Townie Commute Go! Ladies' - 2018,1
330,Sheba,Knapp,Woodside,NY,Electra Townie Balloon 3i EQ Ladies' - 2018,1
331,Aleta,Mack,Bay Shore,NY,Electra Cruiser 1 (24-Inch) - 2016,1
331,Aleta,Mack,Bay Shore,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
331,Aleta,Mack,Bay Shore,NY,Pure Cycles William 3-Speed - 2016,1
331,Aleta,Mack,Bay Shore,NY,Electra Cruiser 1 (24-Inch) - 2016,1
331,Aleta,Mack,Bay Shore,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
332,Reena,Higgins,Canyon Country,CA,Surly Wednesday Frameset - 2016,1
332,Reena,Higgins,Canyon Country,CA,Trek Slash 8 27.5 - 2016,1
332,Reena,Higgins,Canyon Country,CA,Pure Cycles Vine 8-Speed - 2016,1
332,Reena,Higgins,Canyon Country,CA,Electra Townie Original 7D - 2015/2016,1
333,Ami,Mcmahon,Sunnyside,NY,Surly Wednesday Frameset - 2017,1
333,Ami,Mcmahon,Sunnyside,NY,Haro Flightline One ST - 2017,1
333,Ami,Mcmahon,Sunnyside,NY,Haro Flightline Two 26 Plus - 2017,1
333,Ami,Mcmahon,Sunnyside,NY,Haro SR 1.2 - 2017,1
334,Somer,Jordan,Huntington Station,NY,Haro Flightline One ST - 2017,1
334,Somer,Jordan,Huntington Station,NY,Trek Silque SLR 8 Women's - 2017,1
334,Somer,Jordan,Huntington Station,NY,Trek Precaliber 24 (21-Speed) - Girls - 2017,1
335,Scarlet,Reed,Bronx,NY,Electra Townie Original 21D - 2016,1
335,Scarlet,Reed,Bronx,NY,Surly Wednesday - 2017,1
336,Trisha,Johnson,Lancaster,NY,Electra Moto 1 - 2016,1
336,Trisha,Johnson,Lancaster,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
337,Majorie,Wyatt,South Ozone Park,NY,Trek Remedy 29 Carbon Frameset - 2016,1
337,Majorie,Wyatt,South Ozone Park,NY,Electra Townie Original 21D - 2016,1
337,Majorie,Wyatt,South Ozone Park,NY,Electra Cruiser 1 (24-Inch) - 2016,1
337,Majorie,Wyatt,South Ozone Park,NY,Pure Cycles William 3-Speed - 2016,1
337,Majorie,Wyatt,South Ozone Park,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
338,Abbey,Pugh,Forest Hills,NY,Surly Straggler - 2016,1
338,Abbey,Pugh,Forest Hills,NY,Surly Straggler 650b - 2016,1
339,Tamela,Harrell,Central Islip,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,1
339,Tamela,Harrell,Central Islip,NY,Trek Domane S 5 Disc - 2017,1
339,Tamela,Harrell,Central Islip,NY,Trek Boone 7 - 2017,1
340,Yanira,Bradshaw,Smithtown,NY,Surly Karate Monkey 27.5+ Frameset - 2017,1
340,Yanira,Bradshaw,Smithtown,NY,Surly Ice Cream Truck Frameset - 2017,1
340,Yanira,Bradshaw,Smithtown,NY,Surly Troll Frameset - 2017,1
340,Yanira,Bradshaw,Smithtown,NY,Trek Fuel EX 9.8 29 - 2017,1
341,Delana,Scott,Mount Vernon,NY,Ritchey Timberwolf Frameset - 2016,1
342,Cassondra,Pruitt,Merrick,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1
343,Jesica,Fields,Commack,NY,Trek Remedy 29 Carbon Frameset - 2016,1
343,Jesica,Fields,Commack,NY,Trek Precaliber 12 Girls - 2017,1
344,Herta,Rollins,Mountain View,CA,Pure Cycles Vine 8-Speed - 2016,1
344,Herta,Rollins,Mountain View,CA,Haro Shift R3 - 2017,1
344,Herta,Rollins,Mountain View,CA,Sun Bicycles Atlas X-Type - 2017,1
344,Herta,Rollins,Mountain View,CA,Haro Shredder Pro 20 - 2017,1
344,Herta,Rollins,Mountain View,CA,Sun Bicycles Cruz 3 - 2017,1
345,Mi,Gray,Albany,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,1
345,Mi,Gray,Albany,NY,Trek Silque SLR 7 Women's - 2017,1
346,Jacalyn,Barnett,Maspeth,NY,Haro SR 1.1 - 2017,1
347,Kanesha,Hudson,Oakland,CA,Sun Bicycles Revolutions 24 - Girl's - 2017,1
348,Darren,Witt,Coachella,CA,Trek Remedy 29 Carbon Frameset - 2016,1
348,Darren,Witt,Coachella,CA,Pure Cycles Vine 8-Speed - 2016,1
349,Mable,Pratt,Coachella,CA,Surly Steamroller - 2017,1
349,Mable,Pratt,Coachella,CA,Trek Domane SL Disc Frameset - 2017,1
350,Christoper,Mccall,Bay Shore,NY,Surly Ice Cream Truck Frameset - 2016,1
350,Christoper,Mccall,Bay Shore,NY,Trek Slash 8 27.5 - 2016,1
350,Christoper,Mccall,Bay Shore,NY,Surly Straggler 650b - 2016,1
350,Christoper,Mccall,Bay Shore,NY,Electra Cruiser 1 (24-Inch) - 2016,1
351,Margorie,Wynn,Monsey,NY,Surly Straggler - 2016,1
351,Margorie,Wynn,Monsey,NY,Electra Townie Original 7D EQ - 2016,1
351,Margorie,Wynn,Monsey,NY,Surly Troll Frameset - 2017,1
351,Margorie,Wynn,Monsey,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,1
352,Josef,Greer,Jamaica,NY,Electra Townie Original 7D EQ - 2016,1
352,Josef,Greer,Jamaica,NY,Haro SR 1.2 - 2017,1
352,Josef,Greer,Jamaica,NY,Trek Emonda S 5 - 2017,1
352,Josef,Greer,Jamaica,NY,Sun Bicycles Cruz 7 - 2017,1
353,Tisa,Whitney,Monsey,NY,Heller Shagamaw Frame - 2016,1
353,Tisa,Whitney,Monsey,NY,Surly Wednesday Frameset - 2017,1
353,Tisa,Whitney,Monsey,NY,Haro SR 1.3 - 2017,1
353,Tisa,Whitney,Monsey,NY,Sun Bicycles Lil Bolt Type-R - 2017,1
354,Tonda,Armstrong,Sunnyside,NY,Haro SR 1.2 - 2017,1
354,Tonda,Armstrong,Sunnyside,NY,Trek Madone 9.2 - 2017,1
354,Tonda,Armstrong,Sunnyside,NY,Sun Bicycles Biscayne Tandem 7 - 2017,1
354,Tonda,Armstrong,Sunnyside,NY,Sun Bicycles Drifter 7 - Women's - 2017,1
355,Arvilla,Weiss,Bay Shore,NY,Electra Townie Original 7D EQ - Women's - 2016,1
355,Arvilla,Weiss,Bay Shore,NY,Trek Emonda S 5 - 2017,1
356,Vashti,Rosario,Bronx,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,1
356,Vashti,Rosario,Bronx,NY,Trek Precaliber 24 (21-Speed) - Girls - 2017,1
357,Sheri,Cole,San Jose,CA,Surly Ice Cream Truck Frameset - 2016,1
357,Sheri,Cole,San Jose,CA,Pure Cycles Vine 8-Speed - 2016,1
357,Sheri,Cole,San Jose,CA,Pure Cycles Western 3-Speed - Women's - 2015/2016,1
358,Kandace,Giles,Wantagh,NY,Surly Ice Cream Truck Frameset - 2017,1
358,Kandace,Giles,Wantagh,NY,Haro Flightline Two 26 Plus - 2017,1
358,Kandace,Giles,Wantagh,NY,Sun Bicycles Cruz 3 - 2017,1
358,Kandace,Giles,Wantagh,NY,Sun Bicycles Cruz 7 - 2017,1
359,Angie,Powers,Pomona,CA,Surly Ice Cream Truck Frameset - 2016,1
359,Angie,Powers,Pomona,CA,Electra Townie Original 7D EQ - 2016,1
360,Van,Peters,Houston,TX,Trek Fuel EX 8 29 - 2016,1
360,Van,Peters,Houston,TX,Surly Straggler - 2016,1
360,Van,Peters,Houston,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,1
361,Virgina,Berg,Valley Stream,NY,Surly Karate Monkey 27.5+ Frameset - 2017,1
361,Virgina,Berg,Valley Stream,NY,Haro SR 1.2 - 2017,1
361,Virgina,Berg,Valley Stream,NY,Sun Bicycles Streamway - 2017,1
361,Virgina,Berg,Valley Stream,NY,Sun Bicycles Cruz 3 - Women's - 2017,1
362,Olevia,Noel,Kingston,NY,Trek Slash 8 27.5 - 2016,1
362,Olevia,Noel,Kingston,NY,Electra Townie Original 7D EQ - 2016,1
362,Olevia,Noel,Kingston,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1
363,Kaci,Gallegos,Ballston Spa,NY,Electra Cruiser 1 (24-Inch) - 2016,1
364,Bev,Chang,Ithaca,NY,Trek Fuel EX 7 29 - 2018,1
364,Bev,Chang,Ithaca,NY,Electra Townie Original 21D EQ Ladies' - 2018,1
365,Rodger,Rojas,Bayside,NY,Surly Ice Cream Truck Frameset - 2016,1
365,Rodger,Rojas,Bayside,NY,Electra Cruiser 1 (24-Inch) - 2016,1
365,Rodger,Rojas,Bayside,NY,Pure Cycles William 3-Speed - 2016,1
366,Lavonne,Anderson,Floral Park,NY,Trek Conduit+ - 2016,1
366,Lavonne,Anderson,Floral Park,NY,Surly Straggler 650b - 2016,1
367,Blanca,Hooper,Ozone Park,NY,Trek Remedy 29 Carbon Frameset - 2016,1
367,Blanca,Hooper,Ozone Park,NY,Trek Remedy 9.8 - 2017,1
367,Blanca,Hooper,Ozone Park,NY,Haro Downtown 16 - 2017,1
367,Blanca,Hooper,Ozone Park,NY,Trek Precaliber 16 Girls - 2017,1
367,Blanca,Hooper,Ozone Park,NY,Electra Townie 7D (20-inch) - Boys' - 2017,1
368,Alysha,Powers,Forest Hills,NY,Surly Ice Cream Truck Frameset - 2016,1
369,Mary,Singleton,Woodside,NY,Electra Townie Original 7D EQ - 2016,1
369,Mary,Singleton,Woodside,NY,Sun Bicycles Atlas X-Type - 2017,1
370,Jina,Cooper,Howard Beach,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
370,Jina,Cooper,Howard Beach,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1
371,Loni,Duncan,Rosedale,NY,Trek Remedy 29 Carbon Frameset - 2016,1
372,Collene,Roman,Wappingers Falls,NY,Surly Big Dummy Frameset - 2017,1
372,Collene,Roman,Wappingers Falls,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,1
372,Collene,Roman,Wappingers Falls,NY,Sun Bicycles Cruz 3 - 2017,1
373,Mariette,Trevino,Utica,NY,Electra Townie Original 7D - 2015/2016,1
374,Candelaria,Coffey,Merrick,NY,Surly Straggler 650b - 2016,1
374,Candelaria,Coffey,Merrick,NY,Trek Domane SL Disc Frameset - 2017,1
374,Candelaria,Coffey,Merrick,NY,Trek Boone 7 - 2017,1
374,Candelaria,Coffey,Merrick,NY,Sun Bicycles Cruz 7 - 2017,1
374,Candelaria,Coffey,Merrick,NY,Electra Cruiser Lux 1 - 2017,1
375,Yan,Trevino,Uniondale,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1
375,Yan,Trevino,Uniondale,NY,Electra Townie Original 7D EQ - 2016,1
375,Yan,Trevino,Uniondale,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,1
375,Yan,Trevino,Uniondale,NY,Surly Ogre Frameset - 2017,1
