customer_id,first_name,last_name,total_order_value
899,Carisa,Carpenter,3239.982
900,Jule,Davenport,4298.4537
902,Elease,Dejesus,1217.2640000000001
903,Maira,Long,5588.518499999999
904,Jana,Thomas,14397.1379
905,Hae,Ramirez,12089.981399999999
906,Erik,Leblanc,4749.981
907,Daina,Sampson,3495.6623999999997
908,Delmar,Wise,15439.946799999998
909,Alita,Salinas,2099.9637000000002
910,Elenore,William,4334.0585
911,Nikita,Roy,1611.0747000000001
912,Inocencia,Key,4949.991
913,Liliana,Kerr,1841.6217000000001
914,Hortencia,O'neil,1793.7574
915,Beryl,Bennett,1301.4715
916,Alishia,Elliott,7951.1468
917,Vernia,Madden,5219.982
919,Ruthanne,Hoover,5989.9367
920,James,Robles,9314.8357
921,Evelin,Vargas,1328.6529
922,Elvia,Cardenas,6978.715099999999
923,Randee,Pitts,5671.1307
927,Guillermo,Hart,1516.3400000000001
928,Joann,Barber,1264.9827
929,Thurman,Ellis,4689.4559
930,Delana,Wagner,1464.2552
931,Porter,Bass,4305.957600000001
932,Yvonne,Bean,1973.7314
933,Lurline,Rivers,1708.3719
934,Ocie,Slater,7999.963
935,Genevie,Miles,1850.0567
936,Sherilyn,Wilcox,2411.4715
937,Aida,Koch,3865.7653999999998
938,Emory,O'connor,2135.0624
939,Maximina,Hutchinson,2230.5485
940,Marina,Hinton,1885.8839
941,Danyell,Dickerson,3018.2852
942,Davis,Long,1499.9719
944,Tonja,Henderson,1964.081
945,Krissy,Ochoa,4814.6255
946,Angella,Bridges,4062.3333999999995
947,Angele,Castro,1082.9715
948,Siobhan,Lang,6793.9655
949,Venessa,Frost,1279.0627
950,Verna,Solis,3799.1634
951,Steve,Bender,3292.427
952,Aileen,Marquez,4644.913
953,Kattie,Stevenson,2681.1565
954,Hassan,Nash,3269.9827
955,Delfina,Gilliam,4274.981
956,Venus,Hewitt,1060.553
958,Ciera,Koch,5557.3307
959,Christel,Barber,8816.954399999999
960,Arline,Lawson,7995.8047
961,Iva,Wilcox,5338.9555
962,Maple,Griffin,1856.6117
963,Anisha,Lang,6416.5944
965,Margit,Osborn,4781.9310000000005
966,Novella,Patel,5107.8638
967,Laurette,Hebert,2309.3035
968,Jonna,Brown,1394.9907
970,Ruth,Horton,4499.991
971,Samual,Warner,15876.4261
972,Damian,Mills,6396.9646999999995
973,Margaretta,Clayton,4835.376
974,Marcell,Barrett,1197.0725
975,Annis,Sanchez,4269.9572
976,Ayanna,Cherry,16950.076999999997
977,Barton,Cox,3328.0631
978,Diana,Reyes,1064.682
979,Ingeborg,Ellison,2867.275
980,Carter,Booth,1416.5729999999999
981,Christel,Cardenas,1022.9814
982,Orval,Hunter,2877.7652
983,Marguerite,Berger,9712.9515
984,Ivette,Warren,6335.6637
985,Milagros,Weber,7130.540499999999
986,Marcel,Lindsay,4544.8471
987,Louis,Powell,2738.2497
988,Vanda,Holmes,2432.9444
989,Loreen,Byers,5090.4175
990,Casimira,Chapman,8200.7267
991,Brigida,Larson,8062.1245
992,Chere,Alston,1139.962
994,Demarcus,Reese,3403.8540000000003
995,Amina,Salazar,4447.724
997,Trinidad,Mcclain,10986.904
998,Heather,Chaney,5528.957
999,Latoya,Johns,6530.911899999999
1000,Shiloh,Reeves,1950.5749999999998
1001,Lee,Roman,3911.8624999999997
1002,Cami,Williamson,1233.6722
1003,Sharell,Ross,3594.863
1005,Ruthanne,Franco,17611.957
1006,Marjory,Leonard,6723.0765
1007,Jimmy,Russell,18278.9436
1010,Katia,Henry,9479.9557
1011,Sebrina,Gross,1042.1724
1012,Josephine,Dale,6712.8464
1013,Alma,Peck,1209.4747000000002
1014,Ling,Newman,5699.981
1015,Nichelle,Rosario,6824.9724
1016,Shenna,Benton,1797.975
1017,Philip,Bryan,1368.0717
1018,Carita,Salinas,10792.247
1019,Janie,Herrera,11950.4766
1020,Lorraine,Marks,14141.339399999999
1021,Nicolas,Carlson,5863.4454000000005
1023,Adena,Blake,19329.9492
1024,Coleman,Boyd,6412.5547
1026,Jenine,Dawson,7938.937400000001
1027,Shanita,Wiley,2217.6427000000003
1028,Shanna,Bonner,3564.9664999999995
1029,Ping,Quinn,2804.1440000000002
1030,Saran,Moses,3049.983
1031,Tonja,Bean,8787.1297
1032,Vernon,Knowles,3121.4817
1033,Jeannette,Skinner,2889.8561
1034,Rico,Salas,9874.6525
1035,Tangela,Hurley,1104.4745
1037,Ashanti,Hammond,17758.349
1038,Garry,Juarez,1805.966
1039,Bee,Baker,2329.576
1040,Shantae,Hammond,6068.9490000000005
1041,Bettye,Espinoza,5627.956999999999
1042,Larissa,Hays,5588.3444
1043,Diane,Jones,7256.773799999999
1044,Zenia,Bruce,1041.5814
1045,Pasquale,Hogan,2155.172
1046,Dane,Mcdaniel,2205.7557
1047,Jamaal,Baker,1786.4650000000001
1048,Ji,Burt,6319.946
1049,Marcelino,Mcbride,3027.0319
1051,Tonisha,Fowler,9399.965
1052,Zora,Ford,7663.949
1053,Parthenia,Figueroa,1257.972
1054,Arielle,Levine,3899.9656999999997
1055,Hildegarde,Christensen,2849.9905
1056,Rebbecca,Espinoza,4503.7459
1057,Conchita,Boone,5851.9257
1058,Aisha,Woods,2743.984
1059,Season,Harvey,3185.9454
1060,Tommie,Cooley,8011.312
1061,Alanna,Barry,1076.9307000000001
1062,Jerri,Guthrie,4477.173999999999
1063,Tammy,Austin,13765.546799999998
1064,Patsy,Russo,1060.1721
1066,Raeann,Duncan,4030.9569999999994
1067,Lillia,Gillespie,4130.3445
1068,Doris,Kaufman,3167.9562
1069,Rodolfo,Buck,8280.543
1070,Olimpia,Mays,12774.245099999998
1071,Shemeka,Lyons,3370.5721000000003
1072,Maryalice,Henry,4064.8377
1073,Leeanne,Cross,1115.9814000000001
1074,Lanelle,Guerra,1072.1624
1075,Dann,Huff,2653.073
1076,Sherise,Mercer,1619.991
1078,Theresia,Barron,4803.6301
1080,Mirella,Duffy,3430.9631
1081,Carson,Macias,7747.739
1082,Divina,Madden,3199.9919999999997
1083,Cher,Alston,3866.0454
1084,Regine,Odom,8303.3719
1085,Adam,Thornton,5841.5215
1086,Cori,Schwartz,12400.848
1087,Willow,Gardner,2190.566
1088,Jane,Henderson,3793.158
1089,Chere,Mcfadden,6784.9567
1090,Ira,Erickson,12392.9547
1091,Risa,Gallagher,4445.0609
1093,Alejandrina,Hodges,3447.2277999999997
1096,Tonda,Webb,4169.3542
1097,Collen,Dennis,4195.3079
1099,Jewell,Reyes,1019.963
1100,Penny,Acevedo,18670.928799999998
1101,Louise,Flowers,4196.9552
1102,Henrietta,Wagner,3891.5125
1103,Ardelia,Cooley,12334.956999999999
1104,Khalilah,Robertson,2362.1628
1105,Armando,Black,2843.0734
1106,Jerri,Henry,1576.782
1107,Lynda,Newman,1868.9634
1108,Bao,Wade,2793.0481
1109,Gussie,Harding,1595.6657
1110,Shirely,Cantrell,1249.972
1112,Hollis,Rasmussen,5709.9555
1113,Kendra,Harrington,4171.9479
1114,Douglass,Blankenship,1951.3474
1115,Lina,Meadows,3720.8885
1116,Patria,Harper,1055.984
1117,Jeffrey,Hill,1845.882
1118,Ja,Dillard,7947.441999999999
1119,Tora,Dunlap,5775.5446999999995
1120,Karole,Alvarez,7159.9556999999995
1121,Shasta,Combs,2360.3907
1122,Cicely,Deleon,6701.455
1123,Raphael,O'neil,2509.946
1124,Hubert,Reilly,3419.9809999999998
1125,Caleb,England,7339.4195
1126,Elmira,Levy,6718.5542000000005
1127,Waldo,Hart,3032.982
1128,Bea,Kane,2643.2447
1129,Gilberto,Sanders,4497.004800000001
1131,Desmond,Rose,14566.4345
1132,Parthenia,Holman,15205.9284
1133,Dung,King,4115.972400000001
1134,Sherril,Alvarado,5723.7441
1135,Alisia,Albert,6150.9367
1136,Kallie,Best,11428.653
1137,Dottie,Roberts,6654.473399999999
1138,Hubert,Stone,10541.963199999998
1140,Penney,Hall,2835.5514000000003
1141,Mallie,Osborn,4135.9565
1143,Sommer,Hopkins,1256.091
1144,Jewel,Sparks,6187.1539
1145,Deandrea,Vega,3172.4449
1147,Kandace,Ayers,5004.5978
1148,Lenore,Valdez,8009.032099999999
1149,Drucilla,Gilliam,6265.955
1150,Keturah,Reid,7091.936699999999
1151,Herminia,Reyes,7139.954
1152,Tuyet,Rosa,5841.0992
1153,Ara,Vazquez,4466.6452
1154,Barry,Albert,3227.391
1155,Verdell,Joyner,1567.4715
1156,Han,Wade,3763.8714999999997
1158,Vito,Pickett,6754.937600000001
1159,Charlene,Norris,6764.5727
1160,Efren,Whitfield,3110.8567000000003
1161,Santa,Larson,8445.9545
1162,Carmelina,Sellers,7157.3531
1163,Carmela,Hays,4186.5267
1164,Patrina,Tanner,4539.974
1165,Rikki,Morrow,9301.9304
1167,Ryan,Carter,3126.6414
1169,Beatris,Joyner,4665.5491999999995
1170,Mechelle,Chan,1210.2715
1171,Earlean,Pena,14249.6462
1172,Katherin,Clark,5777.7667
1173,Chanel,May,1904.4585000000002
1174,Aaron,Knapp,5927.5509999999995
1175,Sindy,Anderson,4092.8567
1177,Charlesetta,Soto,3302.1733999999997
1178,Wendie,Nash,3950.3624
1179,Vernetta,Banks,2123.5632
1180,Myrtle,Gardner,1753.7717
1181,Agustina,Lawrence,2283.8072
1182,Trinidad,Chapman,2052.352
1183,Kim,Clark,2664.9644
1184,Annabelle,Hebert,3287.322
1185,Corine,Stuart,2801.932
1186,Kiesha,Bond,1228.5207
1187,Kenyetta,Mason,2013.9650000000001
1188,Marcene,Curtis,3668.926
1189,Sheila,Goodman,3581.4619999999995
1190,Romeo,Steele,4922.9484999999995
1191,Tam,Fisher,3439.1719
1192,Gena,Owens,8299.965
1193,Phebe,Soto,2024.0637
1194,Leticia,Snyder,1692.5369999999998
1195,Chantell,Bridges,11993.972
1196,Ileana,Holt,4499.991
1197,Nakisha,Clay,2800.2975
1198,Cheryll,Snyder,1745.964
1199,Consuela,Collier,15455.624999999998
1200,Aubrey,Durham,5565.5644999999995
1201,Nita,Guy,9372.3701
1202,Carmina,Emerson,4497.5817
1203,Georgeann,Rojas,3818.2124
1204,Leslie,Higgins,1372.4719
1205,Emmaline,Huber,10563.648
1206,Mercy,Brown,6239.278699999999
1208,Leila,Barr,3144.327
1209,Deandrea,Cox,4778.0236
1210,Shawnna,Frank,2705.007
1211,Brenton,Whitaker,3439.944
1212,Jaqueline,Cummings,1697.9717
1213,Yang,Giles,5244.955
1214,Brigid,Sharp,20648.9537
1215,Karl,Stephens,5745.9552
1216,Elvina,Gates,2780.547
1217,Carlie,Terrell,2133.9264
1218,Donovan,Cantrell,3126.6414
1219,Alden,Atkinson,3484.0719000000004
1220,Carissa,Cross,5404.055699999999
1222,Geraldine,O'donnell,1441.165
1223,Bronwyn,Vargas,3589.566
1224,Abram,Copeland,24607.0261
1225,Mellisa,Griffin,10050.628099999998
1226,Qiana,Jackson,1988.0501000000002
1227,Magali,Dixon,7587.515399999999
1229,Carina,Lynch,2707.8278
1230,Jesus,Burch,7063.4639
1231,Selene,Vega,2119.259
1232,Jong,Guthrie,1891.1125000000002
1233,Lise,Hebert,5015.7377
1234,Joshua,Berg,2069.4549
1235,Georgina,Gonzales,5417.9727
1236,Rudolph,Velez,8263.866999999998
1237,Luke,Kramer,12420.713
1238,Edgar,Quinn,7993.865
1240,Bella,Perez,5444.955999999999
1241,Nathaniel,Davidson,1115.9814000000001
1242,Chauncey,Donaldson,4762.4631
1243,Heide,Reed,1582.1634
1244,Trang,Hardin,5732.4652
1245,Gabriela,Warren,7345.7374
1246,Dale,Rasmussen,4167.846
1247,Tammie,Cherry,6239.0936
1248,Bethany,Herring,6794.082
1249,Barbra,Dickerson,7520.0371000000005
1250,Neoma,Daugherty,2083.1605
1251,Nanette,Roman,2259.3407
1252,Adriene,Rollins,3181.5405
1253,Susannah,Fields,1390.4733999999999
1254,Dung,Reid,5515.9646999999995
1256,Nubia,Anderson,1538.964
1257,Rosamaria,Meyer,5893.5494
1258,Todd,Waters,12381.8274
1259,Kimbery,Nieves,5270.9448
1260,Phuong,Wolf,5686.5815
1261,Adelaida,Hancock,9497.171999999999
1262,Brianne,Hays,3722.9829999999997
1263,Rufina,Chandler,4044.783
1264,Devin,Velazquez,2469.9585
1265,Bonita,Marshall,3359.7477
1266,Myrl,Gay,2474.9727000000003
1267,Earline,Gordon,3126.6414
1268,Sung,Chambers,5115.964099999999
1269,Gustavo,Gamble,4204.525799999999
1271,Roy,Chan,2717.964
1272,Houston,Vasquez,2699.991
1273,Cheree,Hale,5122.348
1274,Odette,Moses,7791.055699999999
1275,Lenita,Bonner,2726.4905
1276,Shona,Mcmillan,6089.983
1278,Loan,Graham,2228.2451
1279,Stan,Saunders,8936.446
1280,Jackeline,Colon,5342.155900000001
1281,Marlen,Dawson,2932.4811999999997
1282,Alexis,Mack,2402.476
1284,Shanice,Spears,11299.972
1285,Garth,Huff,2881.14
1287,Victor,Pittman,2991.759
1290,Minnie,Compton,8336.4169
1291,Shiloh,Bates,6330.574699999999
1292,Lakenya,Oliver,1099.4814999999999
1293,Sally,Kinney,1285.9717
1294,Edith,Davenport,1243.7847
1295,Alline,Beasley,5022.957399999999
1296,Travis,Whitley,3768.94
1298,Trudy,Riddle,4214.946800000001
1299,Shauna,Edwards,1831.1814
1300,Clorinda,Donovan,7932.9465
1301,Raven,Curtis,4692.8641
1302,Verda,Gilbert,6349.3634999999995
1303,Renay,Atkins,5332.9467
1304,Tama,Berg,2966.6441999999997
1305,Dalia,Carson,1509.4726999999998
1306,America,Swanson,3505.766
1307,Cinda,Rocha,7482.136399999999
1308,Shea,Howell,2319.968
1309,Kimberli,Cline,1619.991
1310,Emanuel,Mckee,5833.9747
1311,Whitley,Cannon,3975.2342999999996
1312,Tereasa,Bird,10617.973
1313,Dante,Grimes,5114.0907
1314,Joeann,Garrison,7045.1564
1315,Omega,Johnston,7848.2627999999995
1316,Conrad,Mueller,5925.4747
1318,Tisha,Petty,1052.972
1319,Claris,Santiago,5231.8529
1321,Shantel,Gregory,5644.9151999999995
1322,Ai,Forbes,5014.963699999999
1323,Ebony,Cotton,2333.3559999999998
1324,Arla,Ellis,3900.0607
1326,Tarra,Guerrero,3155.9565
1327,Consuela,Romero,1599.984
1328,Cindie,Franklin,4633.8544
1329,Sharyn,Brewer,3994.4559000000004
1330,Karren,Stevenson,5891.162399999999
1331,Divina,Reeves,2195.0517
1332,Novella,Ross,12307.9627
1333,Omega,Huff,8534.3743
1334,Ashleigh,Finch,5024.1645
1335,Corina,Lynch,2672.6926
1338,Inez,Snider,1626.7824999999998
1339,Neida,King,1590.8534
1341,Rozanne,Reyes,8476.521999999999
1343,Jama,Rodriquez,1818.4545
1344,Eloisa,Tucker,3377.973
1345,Arie,Hunter,1287.5737
1346,Sanora,Webster,3442.8135
1347,Kate,Barber,6495.972
1348,Yvone,Guerrero,11183.0335
1349,Kami,Rios,9278.6539
1350,Annett,Rush,6089.9304
1351,Carman,Hardy,2465.4572
1352,Dorothea,Miranda,3243.7534
1353,Agatha,Daniels,3613.7245
1354,Alexandria,Zamora,4475.4635
1355,Thad,Gilliam,1961.0811999999999
1356,Inger,Jennings,1359.976
1358,Noble,Glover,3443.9377
1359,Octavia,Donaldson,6543.0622
1360,Latashia,Travis,7967.4144
1361,Destiny,Goodman,1240.1840000000002
1362,Christiana,Gross,4299.957
1363,Nestor,Haynes,1860.5825
1365,Shenna,Espinoza,5699.981
1367,Lucile,Manning,2032.4445
1368,Veronique,Fulton,10216.236
1370,Rona,Rojas,7439.9814
1371,Pandora,Estes,1734.9325
1372,Renna,Williams,7021.1487
1373,Lanora,Robbins,5600.0574
1374,Juliane,Dillard,8394.4714
1375,Carlena,Salinas,2915.108
1376,Kimberley,Reynolds,4109.065
1378,Enoch,Rosario,4776.0444
1379,Dorine,Thornton,2834.8444
1380,Eliz,Lynch,2319.9919999999997
1381,Mercedez,Brooks,2414.9629999999997
1382,Wynona,Douglas,16491.52
1383,Desire,Mcgowan,1392.2730000000001
1384,Elmo,Sweeney,2518.1494
1385,Kenton,Hughes,2006.0629
1386,Cesar,Wilkins,1806.4125000000001
1387,Phylicia,Stout,1199.984
1388,Nanette,Harris,2559.9919999999997
1389,Ulrike,Chan,1499.382
1390,Genoveva,Lloyd,5333.335000000001
1391,Sheryl,Chase,17086.9343
1392,Trista,Lambert,5922.4725
1393,Vivian,Deleon,1681.4809999999998
1394,Genny,Fields,2615.976
1395,Eliseo,Knight,5220.4734
1396,Delma,Bailey,5984.981
1397,Dewayne,Herring,4921.154399999999
1398,Nevada,Hood,7688.2721
1399,Angelika,Perry,2319.7539
1400,Shayla,Hart,2928.6839999999997
1401,Willetta,Murphy,2200.9444
1403,Mila,Moody,12595.073
1404,Loyce,Conway,3015.3129
1405,Thanh,Figueroa,1649.9724999999999
1406,Farrah,Orr,7900.4347
1407,Hugh,Craft,1856.075
1408,Eleanor,Mendez,4829.1825
1409,Lamar,Bush,2093.4134999999997
1410,Lurlene,Finch,1829.6655
1411,Shanda,Stevenson,4960.458699999999
1412,Adrien,Hunter,1234.9715
1413,Ophelia,Decker,3014.3239999999996
1415,Harold,O'connor,9725.8374
1416,Miranda,Kennedy,3254.9907
1418,Penni,Best,4162.8555
1419,Lurlene,Cotton,4399.992
1420,Kelsey,Noble,1407.552
1421,Edris,Barrett,17494.9405
1422,Tempie,Jacobson,7049.673
1423,Dollie,Cervantes,11238.6544
1424,Lashunda,Cole,6591.976000000001
1425,Justina,Jenkins,4639.9839999999995
1426,Londa,Gould,6782.3368
1429,Lorrie,Justice,2042.0634
1430,Tayna,Wade,3628.5126999999998
1431,Mark,Benton,1705.9632000000001
1432,Zona,Cameron,2696.9907
1433,Nicola,Knight,4226.2305
1434,Elana,Miles,1530.963
1435,Merrie,Fowler,8069.6565
1436,Macie,Ayers,9334.509399999999
1437,Son,Warner,3799.9905
1438,Lee,Dunn,12980.938699999999
1439,Florrie,Little,9919.921
1440,Ernest,Rollins,10360.255
1441,Jamaal,Morrison,9173.3817
1442,Cassie,Cline,6987.2487
1443,Lezlie,Lamb,10372.0934
1444,Ivette,Estes,1399.976
1445,Ester,Acevedo,7999.9839999999995
